State,Post_Comm,StreetName,StN_PosDir,Add_Number,StN_PosTyp
NJ,MOUNT HOLLY,WASHINGTON,NULL,95,STREET
NJ,MOUNT HOLLY,WHITE,NULL,36,STREET
NJ,MOUNT HOLLY,LOIS,NULL,25,LANE
NJ,MOUNT HOLLY,WASHINGTON,NULL,226,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,228,STREET
NJ,MOUNT HOLLY,HIGH,NULL,214,STREET
NJ,MOUNT HOLLY,RUTLAND,NULL,247,AVENUE
NJ,MOUNT HOLLY,MADISON,NULL,186,AVENUE
NJ,MOUNT LAUREL,LAFAYETTE,NULL,856,DRIVE
NJ,MOUNT LAUREL,CARTERET,NULL,780,COURT
NJ,MOUNT LAUREL,PERRY,NULL,527,DRIVE
NJ,MOUNT LAUREL,PERRY,NULL,542,DRIVE
NJ,MOUNT LAUREL,FREEMONT,NULL,754,LANE
NJ,MOUNT LAUREL,LAFAYETTE,NULL,851,DRIVE
NJ,MOUNT LAUREL,PERRY,NULL,550,DRIVE
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,72,ROAD
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,130,ROAD
NJ,MOUNT HOLLY,GREENWOOD,NULL,150,AVENUE
NJ,MOUNT HOLLY,FILBERT,NULL,223,STREET
NJ,MOUNT HOLLY,HARRISON,NULL,209,AVENUE
NJ,MOUNT HOLLY,GREENWOOD,NULL,152,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,206,AVENUE
NJ,MOUNT HOLLY,BUDD,NULL,17,STREET
NJ,MOUNT HOLLY,MADISON,NULL,67,AVENUE
NJ,MOUNT HOLLY,WILLOW,NULL,34,STREET
NJ,MOUNT HOLLY,CEDAR,NULL,47,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,37,STREET
NJ,MOUNT HOLLY,KING,NULL,134,STREET
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,63,ROAD
NJ,MOUNT HOLLY,BISPHAM,NULL,16,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,134,AVENUE
NJ,MOUNT HOLLY,LINCOLN,NULL,158,AVENUE
NJ,LUMBERTON,RICHMOND,NULL,2,AVENUE
NJ,MOUNT HOLLY,WASHINGTON,NULL,39,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,41,STREET
NJ,MOUNT HOLLY,HARRISON,NULL,216,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,129,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,156,AVENUE
NJ,MOUNT HOLLY,CHURCH,NULL,2,STREET
NJ,MOUNT HOLLY,WHITE,NULL,44,STREET
NJ,MOUNT HOLLY,PINE,NULL,220,STREET
NJ,MOUNT HOLLY,CALEY,NULL,127,AVENUE
NJ,MOUNT HOLLY,BUDD,NULL,26,STREET
NJ,MOUNT HOLLY,MADISON,NULL,197,AVENUE
NJ,MOUNT HOLLY,BUDD,NULL,11,STREET
NJ,MOUNT HOLLY,PINE,NULL,212,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,206,AVENUE
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,150,ROAD
NJ,MOUNT LAUREL,DANBURY,NULL,2,COURT
NJ,MOUNT LAUREL,WILDERNESS RUN,NULL,4,COURT
NJ,MOORESTOWN,38,NULL,152,NULL
NJ,MOUNT LAUREL,HOOTEN,NULL,207,ROAD
NJ,MOUNT HOLLY,GRANT,NULL,19,STREET
NJ,MOUNT HOLLY,RIDGE,NULL,58,AVENUE
NJ,MOUNT LAUREL,ABINGTON,NULL,26,ROAD
NJ,MOUNT LAUREL,FOX,NULL,4,RUN
NJ,MOUNT LAUREL,PERRY,NULL,503,DRIVE
NJ,MOUNT HOLLY,WASHINGTON,NULL,197,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,136,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,138,STREET
NJ,MOUNT HOLLY,MADISON,NULL,71,AVENUE
NJ,MOUNT HOLLY,CALEY,NULL,126,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,147,AVENUE
NJ,MOUNT HOLLY,MADISON,NULL,43,AVENUE
NJ,MOUNT HOLLY,BISPHAM,NULL,41,STREET
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,117,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,160,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,162,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,164,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,166,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,168,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,170,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,172,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,174,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,176,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,178,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,180,ROAD
NJ,MOUNT HOLLY,RANCOCAS,NULL,182,ROAD
NJ,MOUNT HOLLY,SOUTH,NULL,180,AVENUE
NJ,MOUNT HOLLY,WASHINGTON,NULL,24,STREET
NJ,MOUNT HOLLY,MADISON,NULL,19,AVENUE
NJ,MOUNT HOLLY,WASHINGTON,NULL,219,STREET
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,23,ROAD
NJ,MOUNT HOLLY,WASHINGTON,NULL,101,STREET
NJ,MOUNT HOLLY,GREENWOOD,NULL,201,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,140,AVENUE
NJ,MOUNT HOLLY,WASHINGTON,NULL,147,STREET
NJ,MOUNT HOLLY,MADISON,NULL,175,AVENUE
NJ,MOUNT HOLLY,SOUTH,NULL,158,AVENUE
NJ,MOUNT HOLLY,TRINITY,NULL,2,LANE
NJ,MOUNT HOLLY,GREENWOOD,NULL,202,AVENUE
NJ,MOUNT HOLLY,MADISON,NULL,58,AVENUE
NJ,MOUNT HOLLY,LOIS,NULL,15,LANE
NJ,MOUNT HOLLY,PINE,NULL,236,STREET
NJ,MOUNT HOLLY,PINE,NULL,214,STREET
NJ,MOUNT HOLLY,BISPHAM,NULL,14,STREET
NJ,MOUNT HOLLY,WHITE,NULL,53,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,213,STREET
NJ,MOUNT HOLLY,CEDAR,NULL,214,STREET
NJ,MOUNT HOLLY,RUTLAND,NULL,232,AVENUE
NJ,MOUNT HOLLY,ARCH,NULL,133,STREET
NJ,MOUNT HOLLY,RUTLAND,NULL,240,AVENUE
NJ,MOUNT HOLLY,KING,NULL,124,STREET
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,163,ROAD
NJ,MOUNT HOLLY,HIGH,NULL,150,STREET
NJ,MOUNT HOLLY,GRANT,NULL,29,STREET
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,204,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,151,AVENUE
NJ,MOUNT HOLLY,JEFFERSON,NULL,196,AVENUE
NJ,MOUNT HOLLY,WHITE,NULL,28,STREET
NJ,MOUNT HOLLY,HARRISON,NULL,212,AVENUE
NJ,MOUNT HOLLY,TRINITY,NULL,1,LANE
NJ,MOUNT HOLLY,WASHINGTON,NULL,17,STREET
NJ,MOUNT HOLLY,MONROE,NULL,38,STREET
NJ,MOUNT HOLLY,GREENWOOD,NULL,204,AVENUE
NJ,MOUNT HOLLY,MONROE,NULL,50,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,191,AVENUE
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,113,ROAD
NJ,MOUNT HOLLY,WHITE,NULL,34,STREET
NJ,MOUNT HOLLY,BANK,NULL,107,AVENUE
NJ,MOUNT HOLLY,WASHINGTON,NULL,203,STREET
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,122,AVENUE
NJ,MOUNT HOLLY,BISPHAM,NULL,11,STREET
NJ,MOUNT HOLLY,MADISON,NULL,81,AVENUE
NJ,MOUNT HOLLY,MONROE,NULL,44,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,135,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,153,STREET
NJ,MOUNT HOLLY,MONROE,NULL,46,STREET
NJ,MOUNT HOLLY,LOIS,NULL,13,LANE
NJ,MOUNT HOLLY,HARRISON,NULL,241,AVENUE
NJ,MOUNT HOLLY,PINE,NULL,238,STREET
NJ,MOUNT HOLLY,LINCOLN,NULL,152,AVENUE
NJ,MOUNT HOLLY,HARRISON,NULL,217,AVENUE
NJ,MOUNT LAUREL,PERRY,NULL,512,DRIVE
NJ,MOUNT LAUREL,PERRY,NULL,502,DRIVE
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,65,ROAD
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,143,ROAD
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,67,ROAD
NJ,MOUNT HOLLY,FILBERT,NULL,222,STREET
NJ,MOUNT HOLLY,HIGH,NULL,230,STREET
NJ,MOUNT HOLLY,GRANT,NULL,47,STREET
NJ,MOUNT HOLLY,GRANT,NULL,103,STREET
NJ,MOORESTOWN,38,NULL,148,NULL
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,106,ROAD
NJ,MOUNT HOLLY,CLIFTON,NULL,212,AVENUE
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,110,ROAD
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,119,ROAD
NJ,MOUNT HOLLY,WASHINGTON,NULL,209,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,137,STREET
NJ,MAPLE SHADE,CEDAR,NULL,110,AVENUE
NJ,MAPLE SHADE,5TH,NULL,43,AVENUE
NJ,MAPLE SHADE,FORKLANDING,NULL,617,ROAD
NJ,MAPLE SHADE,LANCI,NULL,31,ROAD
NJ,MAPLE SHADE,LINWOOD,NULL,47,AVENUE
NJ,MAPLE SHADE,COLES,NULL,633,AVENUE
NJ,MAPLE SHADE,COLES,NULL,629,AVENUE
NJ,MAPLE SHADE,COLLINS,NULL,319,LANE
NJ,MAPLE SHADE,COLLINS,NULL,348,LANE
NJ,MAPLE SHADE,LANCI,NULL,43,ROAD
NJ,MAPLE SHADE,FARMHOUSE,NULL,18,LANE
NJ,MAPLE SHADE,MAIN,NULL,300,STREET
NJ,MAPLE SHADE,WYNDALE,NULL,9,AVENUE
NJ,MAPLE SHADE,GLENDALE,NULL,420,AVENUE
NJ,MAPLE SHADE,GERMANTOWN,NULL,82,AVENUE
NJ,MAPLE SHADE,BEECHWOOD,NULL,306,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,40,AVENUE
NJ,MAPLE SHADE,FORKLANDING,NULL,351,ROAD
NJ,MAPLE SHADE,OXFORD,NULL,613,DRIVE
NJ,MAPLE SHADE,MELROSE,NULL,404,AVENUE
NJ,MAPLE SHADE,WOODLAWN,NULL,203,AVENUE
NJ,MAPLE SHADE,WOODLAWN,NULL,318,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,405,STREET
NJ,MAPLE SHADE,LINWOOD,NULL,103,AVENUE
NJ,MAPLE SHADE,PARK,NULL,126,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,244,AVENUE
NJ,MAPLE SHADE,COLES,NULL,12,AVENUE
NJ,MAPLE SHADE,FORKLANDING,NULL,203,ROAD
NJ,MAPLE SHADE,FORKLANDING,NULL,107,ROAD
NJ,MAPLE SHADE,MAPLE,NULL,50,AVENUE
NJ,MAPLE SHADE,COLES,NULL,23,AVENUE
NJ,MAPLE SHADE,PINE,NULL,119,AVENUE
NJ,MAPLE SHADE,MILL,NULL,436,ROAD
NJ,MAPLE SHADE,SPRUCE,NULL,134,AVENUE
NJ,MAPLE SHADE,SPRUCE,NULL,325,AVENUE
NJ,MAPLE SHADE,WOODLAWN,NULL,500,AVENUE
NJ,MAPLE SHADE,STILES,NULL,615,AVENUE
NJ,MAPLE SHADE,WOODLAWN,NULL,529,AVENUE
NJ,MAPLE SHADE,GREENWOOD,NULL,520,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,812,STREET
NJ,MAPLE SHADE,WYNDALE,NULL,12,AVENUE
NJ,MAPLE SHADE,WOODCREST,NULL,48,AVENUE
NJ,MAPLE SHADE,WOODCREST,NULL,66,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,408,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,30,AVENUE
NJ,MAPLE SHADE,BOULEVARD,NULL,22,AVENUE
NJ,MAPLE SHADE,WOODLAWN,NULL,306,AVENUE
NJ,MAPLE SHADE,BOULEVARD,NULL,107,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,415,STREET
NJ,MAPLE SHADE,PINE,NULL,200,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,425,AVENUE
NJ,MAPLE SHADE,MAPLE,NULL,264,AVENUE
NJ,MAPLE SHADE,MAPLE,NULL,323,AVENUE
NJ,MAPLE SHADE,CLINTON,NULL,52,AVENUE
NJ,MAPLE SHADE,SPRUCE,NULL,130,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,52,STREET
NJ,MAPLE SHADE,MAIN,NULL,54,STREET
NJ,MAPLE SHADE,PARK,NULL,33,AVENUE
NJ,MAPLE SHADE,OAKLAND,NULL,348,AVENUE
NJ,MAPLE SHADE,CEDAR,NULL,15,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,804,STREET
NJ,MAPLE SHADE,PARK,NULL,397,AVENUE
NJ,MAPLE SHADE,STILES,NULL,211,AVENUE
NJ,MAPLE SHADE,COLES,NULL,259,AVENUE
NJ,MAPLE SHADE,BIRCH,NULL,56,AVENUE
NJ,MAPLE SHADE,PARK,NULL,217,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,536,STREET
NJ,MAPLE SHADE,TERRACE,NULL,44,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,107,AVENUE
NJ,MAPLE SHADE,PARK,NULL,413,AVENUE
NJ,MAPLE SHADE,PARK,NULL,404,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,208,AVENUE
NJ,MAPLE SHADE,FELLOWSHIP,NULL,222,ROAD
NJ,MAPLE SHADE,CLINTON,NULL,37,AVENUE
NJ,MOORESTOWN,CENTRAL,NULL,138,AVENUE
NJ,MOORESTOWN,MAPLE LEAF,NULL,709,LANE
NJ,MAPLE SHADE,BEECHWOOD,NULL,302,AVENUE
NJ,MAPLE SHADE,LINCOLN,NULL,331,AVENUE
NJ,MAPLE SHADE,FRONT,NULL,102,STREET
NJ,MAPLE SHADE,FRONT,NULL,104,STREET
NJ,MAPLE SHADE,MAPLE,NULL,276,AVENUE
NJ,MAPLE SHADE,WALNUT,NULL,27,AVENUE
NJ,MAPLE SHADE,COLES,NULL,18,AVENUE
NJ,MAPLE SHADE,FORKLANDING,NULL,334,ROAD
NJ,MAPLE SHADE,LINWOOD,NULL,116,AVENUE
NJ,MAPLE SHADE,OAKLAND,NULL,416,AVENUE
NJ,MAPLE SHADE,BROADWAY,NULL,131,ROAD
NJ,MAPLE SHADE,MAPLE,NULL,132,AVENUE
NJ,MAPLE SHADE,SPRUCE,NULL,122,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,203,AVENUE
NJ,MAPLE SHADE,FELLOWSHIP,NULL,46,ROAD
NJ,MAPLE SHADE,ELM,NULL,365,AVENUE
NJ,MAPLE SHADE,MELROSE,NULL,400,AVENUE
NJ,MAPLE SHADE,PARK,NULL,389,AVENUE
NJ,MAPLE SHADE,CENTER,NULL,306,AVENUE
NJ,MAPLE SHADE,MAPLE,NULL,254,AVENUE
NJ,MAPLE SHADE,EUCLID,NULL,419,AVENUE
NJ,MAPLE SHADE,BOULEVARD,NULL,27,AVENUE
NJ,MAPLE SHADE,HOLLY,NULL,51,AVENUE
NJ,MAPLE SHADE,CHERRY,NULL,27,AVENUE
NJ,MAPLE SHADE,CEDAR,NULL,19,AVENUE
NJ,MAPLE SHADE,BOULEVARD,NULL,39,AVENUE
NJ,MAPLE SHADE,CENTER,NULL,28,AVENUE
NJ,MAPLE SHADE,HELEN,NULL,32,AVENUE
NJ,MAPLE SHADE,WOODCREST,NULL,38,AVENUE
NJ,MAPLE SHADE,COLES,NULL,20,AVENUE
NJ,MAPLE SHADE,FELLOWSHIP,NULL,221,ROAD
NJ,MAPLE SHADE,CEDAR,NULL,118,AVENUE
NJ,MAPLE SHADE,HOLLY,NULL,42,AVENUE
NJ,MAPLE SHADE,MECRAY,NULL,229,LANE
NJ,MAPLE SHADE,BELAIR,NULL,1,AVENUE
NJ,MAPLE SHADE,PAUL,NULL,1,ROAD
NJ,MAPLE SHADE,PINE,NULL,138,AVENUE
NJ,MAPLE SHADE,SPRUCE,NULL,114,AVENUE
NJ,MAPLE SHADE,WOODBINE,NULL,26,AVENUE
NJ,MAPLE SHADE,COLES,NULL,107,AVENUE
NJ,MAPLE SHADE,CHERRY,NULL,30,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,14,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,39,AVENUE
NJ,MAPLE SHADE,ROSE,NULL,5,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,216,AVENUE
NJ,MAPLE SHADE,LAURELTON,NULL,109,AVENUE
NJ,MAPLE SHADE,GRADWELL,NULL,311,AVENUE
NJ,MAPLE SHADE,LIPPINCOTT,NULL,100,AVENUE
NJ,MAPLE SHADE,ANNA,NULL,40,AVENUE
NJ,MAPLE SHADE,ALEXANDER,NULL,486,AVENUE
NJ,MAPLE SHADE,CHESTNUT,NULL,43,AVENUE
NJ,MAPLE SHADE,MARGARET,NULL,16,AVENUE
NJ,MAPLE SHADE,HELEN,NULL,45,AVENUE
NJ,MAPLE SHADE,OAKLAND,NULL,328,AVENUE
NJ,MAPLE SHADE,OAKLAND,NULL,415,AVENUE
NJ,MAPLE SHADE,CLINTON,NULL,47,AVENUE
NJ,MAPLE SHADE,THOMAS,NULL,103,AVENUE
NJ,MAPLE SHADE,WOODBINE,NULL,36,AVENUE
NJ,MAPLE SHADE,FORKED LANDING,NULL,45,ROAD
NJ,MAPLE SHADE,OAKLAND,NULL,412,AVENUE
NJ,MAPLE SHADE,MELROSE,NULL,335,AVENUE
NJ,MAPLE SHADE,FORKLANDING,NULL,321,ROAD
NJ,MAPLE SHADE,LINWOOD,NULL,15,AVENUE
NJ,MAPLE SHADE,ALEXANDER,NULL,530,AVENUE
NJ,MOORESTOWN,MAPLE LEAF,NULL,708,LANE
NJ,MAPLE SHADE,CEDAR,NULL,34,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,300,AVENUE
NJ,MAPLE SHADE,LINWOOD,NULL,241,AVENUE
NJ,MAPLE SHADE,LIPPINCOTT,NULL,32,AVENUE
NJ,MAPLE SHADE,FREDERICK,NULL,22,AVENUE
NJ,MAPLE SHADE,FLORENCE,NULL,426,AVENUE
NJ,MAPLE SHADE,BUENA VISTA,NULL,525,AVENUE
NJ,MAPLE SHADE,MAIN,NULL,318,STREET
NJ,MAPLE SHADE,MAPLE,NULL,34,AVENUE
NJ,MAPLE SHADE,CRAWFORD,NULL,347,AVENUE
NJ,MAPLE SHADE,POPLAR,NULL,39,AVENUE
NJ,MAPLE SHADE,BIRCH,NULL,32,AVENUE
NJ,MAPLE SHADE,CENTER,NULL,119,AVENUE
NJ,MAPLE SHADE,BUTTONWOOD,NULL,465,AVENUE
NJ,MAPLE SHADE,THOMAS,NULL,111,AVENUE
NJ,MAPLE SHADE,BAILEY,NULL,207,AVENUE
NJ,MAPLE SHADE,PINE,NULL,38,AVENUE
NJ,MAPLE SHADE,LAURELTON,NULL,105,AVENUE
NJ,MAPLE SHADE,SPRUCE,NULL,113,AVENUE
NJ,MAPLE SHADE,SPRUCE,NULL,115,AVENUE
NJ,MAPLE SHADE,COUNTY,NULL,39,AVENUE
NJ,MOUNT HOLLY,MADISON,NULL,55,AVENUE
NJ,MOUNT HOLLY,WILLOW,NULL,32,STREET
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,158,ROAD
NJ,MOUNT HOLLY,MADISON,NULL,125,AVENUE
NJ,MOUNT HOLLY,RIDGE,NULL,26,AVENUE
NJ,MOUNT HOLLY,WASHINGTON,NULL,131,STREET
NJ,MOUNT HOLLY,JEFFERSON,NULL,194,AVENUE
NJ,MOUNT HOLLY,SOUTH,NULL,171,AVENUE
NJ,MOUNT HOLLY,RIDGE,NULL,32,AVENUE
NJ,MOUNT HOLLY,BISPHAM,NULL,10,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,34,STREET
NJ,MOUNT HOLLY,BISPHAM,NULL,46,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,128,AVENUE
NJ,MOUNT HOLLY,PINE,NULL,201,STREET
NJ,MOUNT HOLLY,PINE,NULL,203,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,140,AVENUE
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,125,AVENUE
NJ,MOORESTOWN,BROOKS,NULL,10,ROAD
NJ,MOUNT HOLLY,HARRISON,NULL,243,AVENUE
NJ,MOUNT HOLLY,HARRISON,NULL,213,AVENUE
NJ,MOUNT HOLLY,BANK,NULL,104,AVENUE
NJ,MOUNT HOLLY,GREENWOOD,NULL,141,AVENUE
NJ,MOUNT HOLLY,38,NULL,1645,NULL
NJ,MOUNT HOLLY,38,NULL,1661,NULL
NJ,MOUNT HOLLY,SOUTH,NULL,157,AVENUE
NJ,MOUNT HOLLY,RANDALL,NULL,248,AVENUE
NJ,MOUNT HOLLY,LINCOLN,NULL,249,AVENUE
NJ,MOUNT HOLLY,PINE,NULL,246,STREET
NJ,MOORESTOWN,MOUNT LAUREL,NULL,400,ROAD
NJ,MOUNT HOLLY,SPOUT SPRING,NULL,142,AVENUE
NJ,MOUNT HOLLY,WHITE,NULL,26,STREET
NJ,MOUNT HOLLY,CHARLES,NULL,10,STREET
NJ,MOUNT HOLLY,MADISON,NULL,103,AVENUE
NJ,MOUNT HOLLY,LINCOLN,NULL,224,AVENUE
NJ,MOUNT HOLLY,RANDALL,NULL,242,AVENUE
NJ,MOORESTOWN,AUTUMN,NULL,7,DRIVE
NJ,MOORESTOWN,DOGWOOD,NULL,5,ROAD
NJ,MOUNT HOLLY,WHITE,NULL,61,STREET
NJ,MOUNT HOLLY,BUDD,NULL,25,STREET
NJ,MOUNT HOLLY,PINE,NULL,436,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,202,AVENUE
NJ,MOORESTOWN,AUTUMN,NULL,2,DRIVE
NJ,MOUNT HOLLY,38,NULL,1650,NULL
NJ,MOUNT HOLLY,WASHINGTON,NULL,32,STREET
NJ,MOORESTOWN,MURRAY,NULL,2,ROAD
NJ,MOUNT HOLLY,CHESTNUT,NULL,198,STREET
NJ,MOUNT HOLLY,BUDD,NULL,23,STREET
NJ,MOUNT HOLLY,BROWN,NULL,138,STREET
NJ,MOUNT HOLLY,BISPHAM,NULL,45,STREET
NJ,MOUNT HOLLY,MADISON,NULL,53,AVENUE
NJ,MOUNT HOLLY,RIDGE,NULL,24,AVENUE
NJ,MOORESTOWN,AUTUMN,NULL,6,DRIVE
NJ,MOUNT HOLLY,RANDALL,NULL,243,AVENUE
NJ,MOUNT HOLLY,PINE,NULL,260,STREET
NJ,MOUNT HOLLY,WASHINGTON,NULL,10,STREET
NJ,MOUNT HOLLY,WHITE,NULL,58,STREET
NJ,MOORESTOWN,WESTFIELD,NULL,751,ROAD
NJ,MOUNT LAUREL,DAYLILY,NULL,45,DRIVE
NJ,MOORESTOWN,JULIA,NULL,1,COURT
NJ,MOUNT LAUREL,DAYLILY,NULL,14,DRIVE
NJ,MOUNT HOLLY,GREENWOOD,NULL,144,AVENUE
NJ,MOORESTOWN,SARATOGA,NULL,634,DRIVE
NJ,MOORESTOWN,BRAMLEY,NULL,16,ROAD
NJ,MOORESTOWN,SWEDES,NULL,4,LANE
NJ,MOUNT HOLLY,SOUTH,NULL,193,AVENUE
NJ,MOORESTOWN,MICHAEL,NULL,101,COURT
NJ,MOUNT HOLLY,GREENWOOD,NULL,145,AVENUE
NJ,MOORESTOWN,APPLE ORCHARD,NULL,29,ROAD
NJ,MOORESTOWN,BROOKS,NULL,93,ROAD
NJ,MOUNT HOLLY,JEFFERSON,NULL,189,AVENUE
NJ,MOUNT LAUREL,PIMLICO,NULL,419,WAY
NJ,MOORESTOWN,BROOKS,NULL,91,ROAD
NJ,MOORESTOWN,SWEDES,NULL,10,LANE
NJ,MOORESTOWN,APPLE ORCHARD,NULL,28,ROAD
NJ,MOUNT HOLLY,HARRISON,NULL,215,AVENUE
NJ,MOUNT LAUREL,PREAKNESS,NULL,148,DRIVE
NJ,MOUNT HOLLY,SOUTH,NULL,151,AVENUE
NJ,MOUNT HOLLY,LINCOLN,NULL,245,AVENUE
NJ,MOORESTOWN,APPLE ORCHARD,NULL,12,ROAD
NJ,MOUNT HOLLY,LINCOLN,NULL,203,AVENUE
NJ,MOUNT HOLLY,PINE,NULL,228,STREET
NJ,MOUNT LAUREL,PREAKNESS,NULL,143,DRIVE
NJ,MOUNT HOLLY,CHARLES,NULL,15,STREET
NJ,MOUNT HOLLY,MONROE,NULL,27,STREET
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,180,ROAD
NJ,MOUNT HOLLY,KING,NULL,120,STREET
NJ,MOUNT HOLLY,MONROE,NULL,33,STREET
NJ,MOUNT HOLLY,SOUTH,NULL,109,AVENUE
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,186,ROAD
NJ,MOUNT HOLLY,RANCOCAS MOUNT HOLLY,NULL,137,ROAD
NJ,MOUNT HOLLY,WASHINGTON,NULL,73,STREET
NJ,MOUNT HOLLY,PINE,NULL,256,STREET
NJ,MOUNT HOLLY,LINCOLN,NULL,214,AVENUE
NJ,MOUNT HOLLY,MONROE,NULL,48,STREET
NJ,MOUNT HOLLY,BANK,NULL,106,AVENUE
NJ,MOUNT HOLLY,SOUTH,NULL,200,AVENUE
NJ,MOUNT HOLLY,SOUTH,NULL,185,AVENUE
NJ,MOUNT HOLLY,SOUTH,NULL,145,AVENUE
NJ,MOUNT HOLLY,HARRISON,NULL,245,AVENUE
NJ,MOUNT HOLLY,SOUTH,NULL,172,AVENUE
NJ,MOUNT HOLLY,JEFFERSON,NULL,190,AVENUE
NJ,MOUNT LAUREL,BEECHWOOD,NULL,216,COURT
NJ,MOUNT HOLLY,PINE,NULL,437,STREET
NJ,MOUNT LAUREL,OAKVIEW,NULL,510,COURT
NJ,MOUNT LAUREL,GLENBROOK,NULL,139,DRIVE
NJ,MOUNT LAUREL,GLENBROOK,NULL,166,DRIVE
NJ,MOUNT LAUREL,APPLE,NULL,127,LANE
NJ,MOORESTOWN,MURRAY,NULL,6,ROAD
NJ,MOORESTOWN,SYCAMORE,NULL,12,LANE
NJ,MOUNT HOLLY,MADISON,NULL,195,AVENUE
NJ,MOORESTOWN,APPLE ORCHARD,NULL,6,ROAD
NJ,MOORESTOWN,APPLE ORCHARD,NULL,16,ROAD
NJ,MOORESTOWN,DOGWOOD,NULL,16,ROAD
NJ,MOORESTOWN,SYCAMORE,NULL,5,LANE
NJ,MOUNT HOLLY,JEFFERSON,NULL,192,AVENUE
NJ,MOUNT HOLLY,PINE,NULL,206,STREET
